actor_pseudo_id,event_hour,day_of_week,month,quarter,is_weekend,is_business_hours,is_night_login,ip_country,continent,ip_version,login_type,login_challenge_method,new_ip,distinct_ips_7d,distinct_ips_30d,is_new_country,is_new_region,is_new_city,distinct_countries_cumulative,distinct_regions_cumulative,distinct_cities_cumulative,country_changed,continent_changed,countries_seen_30d,regions_seen_30d,cities_seen_30d,logins_24h,logins_7d,logins_30d,avg_logins_per_day,hours_since_last_login,days_since_first_login,abnormal_login_hour,abnormal_weekday,impossible_travel,travel_distance_km,travel_speed_kmh,multiple_country_logins_24h,distinct_users_per_network_24h,geo_jump,risk_score,risk_level,label
U000060,13.0,2.0,5.0,2.0,0,1,0,Angola,Africa,4.0,google_password,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,56,1.87,168.24,135.0,0,0,0,0.0,0.0,0,19.0,0,19.57,low,0
U000320,12.0,0.0,2.0,1.0,0,1,0,Angola,Africa,4.0,google_password,password,0,1.0,3.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,2,23,0.77,3.32,63.0,0,0,0,0.0,0.0,0,51.0,0,52.53,medium,0
U000006,21.0,1.0,3.0,1.0,0,0,0,United States,America,4.0,reauth,device_prompt,1,3.0,12.0,1,1,1,4,4,4,1,1,4.0,4.0,4.0,1,3,15,0.5,96.08,93.0,0,0,0,9102.25,94.74,1,1.0,2,10.03,low,1
U020194,2.0,0.0,3.0,1.0,0,0,1,Brazil,Americas,4.0,reauth,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U025924,14.0,2.0,6.0,2.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000042,13.0,4.0,4.0,2.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,4.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,7,16,31,1.03,1.56,107.0,0,0,0,0.0,0.0,0,61.0,0,62.83,high,0
U026090,1.0,0.0,6.0,2.0,0,0,1,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U033669,10.0,3.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,exchange,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000209,19.0,3.0,4.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,6.0,24.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,6,24,0.8,31.93,126.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000232,21.0,2.0,8.0,3.0,0,0,0,Angola,Africa,4.0,google_password,password,1,7.0,18.0,0,0,0,2,2,2,0,0,1.0,1.0,1.0,3,7,18,0.6,7.6,221.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000104,14.0,1.0,6.0,2.0,0,1,0,Angola,Africa,6.0,google_password,password,1,6.0,22.0,0,0,0,2,2,2,0,0,1.0,1.0,1.0,2,6,24,0.8,1.65,164.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000067,7.0,2.0,12.0,4.0,0,0,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,3,7,7,2.33,0.35,2.0,0,0,0,0.0,0.0,0,26.0,0,26.78,low,0
U029249,12.0,1.0,2.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000731,12.0,5.0,4.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,1.0,3.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,3,0.1,639.94,67.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000137,21.0,1.0,8.0,3.0,0,0,0,Angola,Africa,6.0,google_password,password|idv_preregistered_phone,1,5.0,19.0,0,0,0,2,2,4,0,0,1.0,1.0,1.0,1,5,19,0.63,128.1,233.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U014294,16.0,0.0,3.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000620,15.0,5.0,5.0,2.0,1,1,0,Angola,Africa,6.0,google_password,password,0,3.0,8.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,4,16,0.53,0.22,43.0,0,1,0,0.0,0.0,0,1.0,0,1.03,low,0
U000928,12.0,3.0,7.0,3.0,0,1,0,Angola,Africa,4.0,google_password,password,1,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,1,0.03,726.92,100.0,0,0,0,9113.3,12.54,0,1.0,0,-39.97,low,0
U005645,19.0,1.0,5.0,2.0,0,0,0,Angola,Africa,6.0,reauth,authenticator_app,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000225,10.0,1.0,8.0,3.0,0,1,0,Angola,Africa,4.0,google_password,password,0,2.0,6.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,1,3,15,0.5,25.76,227.0,0,0,0,0.0,0.0,0,15.0,0,15.45,low,0
U024667,5.0,6.0,6.0,2.0,1,0,1,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000029,17.0,5.0,1.0,1.0,1,1,0,Angola,Africa,4.0,exchange,none,1,4.0,22.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,4,22,0.73,24.78,42.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
U029141,5.0,1.0,1.0,1.0,0,0,1,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000036,20.0,4.0,7.0,3.0,0,0,0,Angola,Africa,4.0,exchange,none,1,6.0,18.0,0,0,0,3,3,6,0,0,1.0,1.0,3.0,1,6,20,0.67,36.34,199.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000068,13.0,0.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,2.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,16,41,85,5.67,0.0,14.0,0,0,0,0.0,0.0,0,53.0,0,54.59,medium,0
U000164,15.0,5.0,7.0,3.0,1,1,0,Angola,Africa,6.0,google_password,password,1,2.0,7.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,2,9,0.3,67.05,186.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
U023447,17.0,4.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U017921,15.0,1.0,3.0,1.0,0,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000054,21.0,4.0,7.0,3.0,0,0,0,Angola,Africa,4.0,google_password,password,0,1.0,7.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,2,2,11,0.37,0.01,193.0,1,0,0,0.0,0.0,0,1.0,0,31.03,low,0
U033463,23.0,2.0,3.0,1.0,0,0,1,Mexico,Americas,4.0,reauth,password|idv_preregistered_phone,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,1
U000202,4.0,0.0,5.0,2.0,0,0,1,Angola,Africa,4.0,exchange,none,1,2.0,8.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,2,10,0.33,78.63,125.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000202,6.0,1.0,7.0,3.0,0,0,1,Angola,Africa,4.0,exchange,none,1,2.0,7.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,1,2,7,0.23,63.3,196.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000327,10.0,3.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,10,32,53,1.77,0.01,30.0,0,0,0,0.0,0.0,0,66.0,0,67.98,high,0
U023307,13.0,4.0,5.0,2.0,0,1,0,Brazil,Americas,4.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000282,8.0,3.0,2.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,2.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,7,36,1.2,0.26,43.0,0,0,0,0.0,0.0,0,33.0,0,33.99,low,0
U012177,9.0,3.0,5.0,2.0,0,1,0,Brazil,Americas,4.0,reauth,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000816,14.0,4.0,1.0,1.0,0,1,0,Angola,Africa,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U010363,10.0,1.0,2.0,1.0,0,1,0,Angola,Africa,4.0,admin_login,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000158,6.0,5.0,3.0,1.0,1,0,1,Angola,Africa,4.0,google_password,password,1,2.0,4.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,2,5,0.17,3.67,91.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
U015222,15.0,1.0,3.0,1.0,0,1,0,Brazil,Americas,4.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U034335,18.0,3.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U018323,16.0,1.0,5.0,2.0,0,1,0,Brazil,Americas,6.0,reauth,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000042,17.0,3.0,5.0,2.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,6.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,3,32,1.07,32.99,148.0,0,0,0,0.0,0.0,0,59.0,0,60.77,high,0
U030302,15.0,0.0,3.0,1.0,0,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U005171,9.0,0.0,6.0,2.0,0,1,0,Angola,Africa,4.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000187,20.0,4.0,1.0,1.0,0,0,0,Angola,Africa,4.0,exchange,none,1,5.0,13.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,5,15,0.58,24.06,25.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000115,15.0,6.0,1.0,1.0,1,1,0,Angola,Africa,4.0,exchange,none,1,7.0,17.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,7,17,0.77,32.74,21.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
U008287,15.0,0.0,2.0,1.0,0,1,0,Angola,Africa,4.0,admin_login,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U036518,2.0,1.0,4.0,2.0,0,0,1,Chile,Americas,6.0,google_password,password|idv_preregistered_phone,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,1
U000046,8.0,3.0,5.0,2.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,22,75,123,4.1,0.0,151.0,0,0,0,0.0,0.0,0,60.0,0,61.8,high,0
U001130,8.0,1.0,5.0,2.0,0,1,0,Angola,Africa,6.0,google_password,password,0,2.0,6.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,6,6,11,0.37,0.17,88.0,0,0,0,0.0,0.0,0,1.0,0,1.03,low,0
U010750,16.0,6.0,1.0,1.0,1,1,0,Angola,Africa,4.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U031108,13.0,1.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000085,23.0,1.0,12.0,4.0,0,0,1,Angola,Africa,4.0,exchange,none,1,6.0,7.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,6,7,0.88,29.88,7.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U031107,4.0,3.0,2.0,1.0,0,0,1,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000054,12.0,1.0,12.0,4.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,3,3,1.5,27.11,1.0,1,0,0,0.0,0.0,0,36.0,0,67.08,high,0
U035285,18.0,5.0,3.0,1.0,1,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000037,14.0,2.0,1.0,1.0,0,1,0,Angola,Africa,4.0,google_password,idv_preregistered_phone,1,1.0,5.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,5,0.33,283.67,14.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U027553,9.0,5.0,1.0,1.0,1,1,0,Brazil,Americas,4.0,reauth,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U035226,8.0,3.0,2.0,1.0,0,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000553,9.0,0.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,1,2.0,2.0,1,1,1,2,2,2,1,1,2.0,2.0,2.0,1,2,2,0.67,65.18,2.0,1,0,0,11838.17,181.62,1,45.0,2,85.35,high,0
U000177,9.0,1.0,4.0,2.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,3.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,3,7,26,0.87,1.17,107.0,0,0,0,0.0,0.0,0,63.0,0,64.89,high,0
U013640,10.0,0.0,4.0,2.0,0,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U003241,15.0,0.0,4.0,2.0,0,1,0,Angola,Africa,4.0,session_refresh,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U032056,6.0,3.0,5.0,2.0,0,0,1,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000178,21.0,0.0,12.0,4.0,0,0,0,Angola,Africa,4.0,exchange,none,1,2.0,2.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,2,2,0.4,99.52,4.0,1,0,0,0.0,0.0,0,1.0,0,-9.97,low,0
U000104,11.0,5.0,7.0,3.0,1,1,0,Angola,Africa,6.0,reauth,none,0,1.0,11.0,0,0,0,2,2,2,0,0,1.0,1.0,1.0,2,2,13,0.43,0.07,203.0,0,1,0,0.0,0.0,0,2.0,0,2.06,low,0
U031537,8.0,6.0,4.0,2.0,1,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U011635,23.0,3.0,3.0,1.0,0,0,1,Angola,Africa,4.0,reauth,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000419,12.0,0.0,2.0,1.0,0,1,0,Angola,Africa,4.0,google_password,password,1,1.0,2.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,1,1,5,0.17,340.61,30.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U014366,21.0,2.0,1.0,1.0,0,0,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000237,15.0,1.0,6.0,2.0,0,1,0,Portugal,Europe,4.0,google_password,password,0,1.0,1.0,0,0,0,3,3,3,0,0,1.0,1.0,1.0,2,2,4,0.13,23.23,177.0,0,0,0,0.0,0.0,0,1.0,0,1.03,low,0
U035075,4.0,6.0,1.0,1.0,1,0,1,Chile,Americas,4.0,google_password,password|device_prompt,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,1
U000217,13.0,1.0,1.0,1.0,0,1,0,Angola,Africa,6.0,reauth,none,1,2.0,9.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,4,16,0.57,101.41,27.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U031066,1.0,1.0,2.0,1.0,0,0,1,Chile,Americas,4.0,reauth,password|idv_preregistered_phone,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,1
U000068,13.0,2.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,2.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,27,81,150,8.82,0.0,16.0,0,0,0,0.0,0.0,0,50.0,0,51.5,medium,0
U000065,8.0,3.0,7.0,3.0,0,1,0,Angola,Africa,4.0,google_password,password,0,1.0,2.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,5,0.17,191.04,213.0,0,0,0,0.0,0.0,0,13.0,0,13.39,low,0
U001577,19.0,3.0,2.0,1.0,0,0,0,Angola,Africa,4.0,session_refresh,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000132,13.0,4.0,3.0,1.0,0,1,0,Angola,Africa,4.0,google_password,password,0,1.0,9.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,7,19,63,2.1,3.46,81.0,0,0,0,0.0,0.0,0,57.0,0,58.71,high,0
U000077,4.0,3.0,3.0,1.0,0,0,1,Angola,Africa,4.0,exchange,none,1,2.0,8.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,2,8,0.27,129.81,93.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U016550,14.0,3.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U034746,22.0,5.0,2.0,1.0,1,0,1,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000138,11.0,2.0,2.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,5,17,42,1.4,2.8,58.0,0,0,0,0.0,0.0,0,42.0,0,43.26,medium,1
U013382,12.0,3.0,4.0,2.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U033290,13.0,4.0,4.0,2.0,0,1,0,Brazil,Americas,4.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000068,8.0,4.0,2.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,15,76,318,10.6,0.0,46.0,0,0,0,0.0,0.0,0,67.0,0,69.01,high,0
U000068,8.0,1.0,4.0,2.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,31,74,442,14.73,0.0,113.0,0,0,0,0.0,0.0,0,58.0,0,59.74,high,0
U005423,17.0,0.0,4.0,2.0,0,1,0,Angola,Africa,4.0,google_password,two_step_verification,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000354,6.0,0.0,5.0,2.0,0,0,1,Angola,Africa,6.0,google_password,password,1,1.0,3.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,3,0.1,342.21,154.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000057,3.0,0.0,6.0,2.0,0,0,1,Brazil,America,4.0,google_password,password,0,2.0,4.0,0,0,0,2,2,3,0,0,1.0,1.0,2.0,1,3,12,0.4,131.36,174.0,1,0,0,0.0,0.0,0,1.0,0,31.03,low,0
U006864,12.0,6.0,1.0,1.0,1,1,0,Angola,Africa,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000021,6.0,2.0,4.0,2.0,0,0,1,Angola,Africa,4.0,exchange,none,1,4.0,11.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,5,12,0.4,58.95,105.0,0,0,0,0.0,0.0,0,2.0,0,-38.94,low,0
U020686,14.0,4.0,5.0,2.0,0,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U026622,12.0,0.0,6.0,2.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000067,12.0,3.0,2.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,2.0,4.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,5,15,50,1.67,1.5,45.0,0,0,0,0.0,0.0,0,57.0,0,58.71,high,0
U026952,16.0,2.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U007561,11.0,5.0,4.0,2.0,1,1,0,Angola,Africa,4.0,admin_login,two_step_verification,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000198,8.0,1.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,4,7,0.32,21.71,21.0,0,0,0,0.0,0.0,0,66.0,0,67.98,high,0
U003518,11.0,3.0,4.0,2.0,0,1,0,Angola,Africa,4.0,federated_login,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U009359,20.0,0.0,6.0,2.0,0,0,0,Angola,Africa,4.0,admin_login,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000961,19.0,6.0,3.0,1.0,1,0,0,Angola,Africa,4.0,google_password,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,2,2,2.0,1.12,0.0,1,1,0,0.0,0.0,0,1.0,0,31.03,low,0
U000001,18.0,2.0,6.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,6.0,18.0,0,0,0,2,2,5,0,0,1.0,1.0,2.0,1,6,18,0.6,24.97,179.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U030860,15.0,5.0,1.0,1.0,1,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
